tweet,label
Lagopodous - Like a rabbit 's foot ! ! | Not so easy to drop into conversation but you never know .,0
I have this weird urge to buy a hamster,0
@USER has the best pickup lines ,1
"Today stats : 5 followers , 8 unfollowers and followed 2 people via HTTPURL",0
"decided to do a really fun thing , left myself 15 hours to sit an exam and write 3 x min . 1000 word essays ",1
I 'm so good at sight singing . ,1
@USER : Men with shaved heads are perceived as an inch taller and 13 % stronger than men with hair . @USER,0
@USER a kiss on the cheek next time is enough :),0
Working on Boxing Day is so fun ,1
Love these cold winter mornings :grimacing_face: best feeling everrrrrrr  !,1
Thirst will make you settle for a grenade bruh,0
I miss the days when all my close friends lived in the same city .,0
This link will be relevant in a couple of days . HTTPURL,0
@USER my favourite day of the year ! ! !  HTTPURL,1
"or have you redefined "" network "" to mean a lone moron talking to himself on youtube @USER @USER @USER @USER",0
I am 100 % sure that the cereal box I just decorated is an accurate representation of how well I know the book . ,1
I love when I wake up grumpy  #effroommates #yourtooloud #personalalarmclock necessary #bequieter #ugh,1
"#13CABS apparently this guy only does city-airport . If not , swears & drives off . Even from a taxi rank #goodguy  HTTPURL",1
Makes perfect sense to get mad about something that happen 4 + years ago . ,1
Jimi Agbaje is a fine man ... in respect to public service what notable landmark has he achieved ?  Tested | Jimi ... HTTPURL,0
"Is your internet a bit slow today ? Blame a thick , wet , cable : HTTPURL",0
Lol ... That 's real cute :unamused_face: ,1
My life on a daily basis  really #lcsbeauty #followme #lblogger HTTPURL,0
"dude said I better think hard , so he can take me to cheddars lmao ! ",1
@USER @USER @USER @USER @USER we get it right for business the trickle down fairy will do the rest ,1
"@USER Gonna miss @USER , @USER , @USER and others , but at least we got Howie Kendrick ...  Stoked #WTF",1
#America #continues to show us that it is  here for #BlackPeople even though HTTPURL,0
@USER @USER Ah ok . Well I hope things keep going well with person A x,0
"We need a #Democracy  #CoPocracy ! ! ! #Police , #MorningJoe ! #BlackLivesMatter #DemocracyMatters #Ferguson #EricGarner",0
About to fuck up this Media exam  #actuallyihopeso,1
"@USER : Arizona Coyotes forge deal with BMW HTTPURL But , relocation ! ! ! ",1
"They decided 2 change King 's trunks 2 gold , his logos 2 green & his tights to blue . How creative .  .",1
@USER @USER Pulled by White Van Man by the looks of it . Yuk .. so naff . That keeps the magic of xmas alive .. ,1
"there is no such thing as "" racists "" because there 's only ONE race , HUMAN @USER @USER @USER @USER @USER",0
@USER They say  #responsible and your WorthIt to offer even $ 10 #discounts for the worst #customerservice I have ever had !,0
"Oh , thank GOD - our entire office email system is down ... the day of a big event . Santa , you know JUST what to get me for xmas . ",1
"@USER Wow , that is just so funny ... ",1
The BOLD BAKERY by Sarah-Brockett #bakery  HTTPURL,1
@USER @USER | Its @USER bcoz he is so #Nasty and loves his  ... | | #GoSupersonicQuikr,0
You know when you send presents to friends who live far away and they never get there .. and you handmade most of the stuff .. yay ,1
love studying for anatomy :beating_heart: ,1
Horses are just hornless unicorns : O | | #enlightened #mystical #wow  #on #drugs,0
"EXO COMING SOON 2015 | | Better pray this is better with 10 members * sighs * But either way , obssessed fans would still be obssesed . _ .",0
In need of a rose winee :wine_glass: :wine_glass:,0
"@USER @USER @USER You are kidding , right ?  #poortaste",1
@USER @USER @USER there 's a link somewhere just can't quite put my finger on it ,1
"Migrains , , throwing up are always fun ",1
@USER I think you should go get checked out,0
Would like to thank my nephew for giving me his horrible cold & sore throat etc .. Much appreciated ! ,1
Shit just keeps getting better and better ! ! !  #ShouldOfStayedInBed,1
The ones that caught me by surprise were the ones I did n't expect #duh #redundantredundant,0
You know it 's going to be a great day when you 're Garmin resets itself and you spill some cinnamon down yourself  #slowclap,1
i feel like whole life is about waiting waiting and waiting,0
Love people that do n't act like adults . ,1
"This is what  looks like , right ? HTTPURL",0
"@USER thanks for sharing Mike , your opinion means a lot to us .  #orisit ?",1
"@USER wow , that is some fluent finnish ",1
Love hanging out with my dad,0
"Went off the road this morning as did my English professor , thank you FSU for your concern for commuters  :unamused_face:",1
"First final of the day done , only three more to go . #greatscheduling  #incaseyoucanttell",1
"showed mom this picture of me and @USER & says "" this is grunge "" and she goes "" haha ! ! I love it ! "" #momgoals HTTPURL",0
@USER true sissy well said ..  fit to live as a man ...,0
am really fuckin paying for it today #tequila #is  #the #one,0
Why is ISIS an acronym for words in English ? ,1
"I 'll keep this smile on my face to get myself through this bullcrap , instead of breaking down like usual .",0
@USER Whoa ! I hope Dione Taylor got a standing ovation for that performance . Incredible voice .,0
there are things we are made to go through  to harm us but to given us a lesson to teach to someone weaker,0
@USER I think that was the joke . ,1
Knock knock #sketchy #dignity #smile #funtimes #brotherskeeper #whosonfirst #holiday #shenanigans ... HTTPURL,0
"Thanks @USER , for nothing . All my family were flying with you from KL to attend my wedding . #everyonecanfly  #AdelaideRouteCancelled",1
Gripping new ebook not for the fainthearted or politically correct . Please visit site HTTPURL,0
Ummm can I please have @USER for Christmas ? ! Dang he looks great tonight . Why did I not go to this thing tonight ?,0
@USER who does n't ? ? ,1
Sessions ! ! #why  #scary #canary #sydney #australia by lavin 56 HTTPURL HTTPURL,0
"@USER Thanks , that 'll help loads ",1
I just love working Sunday 's .  HTTPURL,1
I miss how close we were . :pensive_face:,0
Last day in Naples with my Emma girl ! :palm_tree: :sun: #soeasytotakeapicwithatoddler  #19wksandcounting ... HTTPURL,1
"The Rondo , Ellis , Parsons , Dirk , Chandler starting line up would be one of my favorites in league . Mavs should go all out for Rondo .",0
@USER Yeah no I 'm still laughing . It 's not even that funny and I 'm still laughing,0
@USER @USER missing the bants at work today  #ha #ha #ha #shitbants,1
@USER Prepare to get mucked  #imissedu,1
"See , this is why you should n't use version control !  justWordPress ... | | HTTPURL",0
@USER wesay Yar her date was good :winking_face: I guess she ( in first meeting ) wanted to b seen with a girl or smth ( in hindsight I found her mashkook ),0
Life requires one to be strong at different times . I wear my red briefs over my pants . U just need a lil lust to see ' em . #TooMuch ,1
At one point i almost believed that the law of attraction was effective .  !,1
@USER @USER #apologies * scoffs humble pie *,0
@USER one hope this gets a RT ! #recycling #roses #holly #wreath #MerryChristmas HTTPURL,0
At HTTPURL - - The sun finally decided to play #beastside #tahiti  HTTPURL,1
Sunday is such a fun day to study  #ew #saywhat,1
The sky looks SO beautiful today ...  HTTPURL,1
Being ignored is still in my top ten things I love . tweet ,1
@USER @USER @USER is this your first visit to a comment section ?,0
I love being wide awake at 4am  #insomnia #nosleepdecember,1
Cook and England rudderless at the death . Seven games and we 've got progressively worse ! Ca n't wait ' till they arrive here for WC ,1
I had the best New Years ! ! ! Spent it with the people I love & I fucking loved it ! :smiling_face_with_heart-eyes: Such a happy camper right now ! :squinting_face_with_tongue: :green_heart: :red_heart:,0
Happened in my culture competency class ... I could n't continue to argue with ignorance  <- my face in class HTTPURL,0
@USER @USER I do n't think I 've ever seen Love Actually all the way through . I tried once last year . I do n't remember it .,0
@USER Go you !  Home until the 1st Jan . So excited !,0
She 's in Malawi and I 'm stuck in joburg  fair HTTPURL,0
@USER I 'm not a Lohan anymore :beaming_face_with_smiling_eyes: detox now for 4 weeks new me ! 1 week tomorrow :face_blowing_a_kiss:,0
"Tax & NI on your wage slip is like Jim Bowen on bullseye goin "" look what you coulda won "" #rubbingitin #crap HTTPURL",0
"@USER its my workhorse , practically glued to my hand HTTPURL",0
Coin ! WatcherOnAWall : Anyone else find it sad that we have to remind Conservative Republicans that Torture is wrong ? #TortureReport  ...,1
"@USER @USER @USER @USER This has been my point all along , that TC is proving to be #ecigs best advertiser to teens . ",1
"wait for it "" city-data "" will become a Fox News site soon @USER @USER @USER @USER",0
What do you all think of that Salt-N-Pepa Geico commercial ? I think it 's pretty terrible .,0
"Blue skies , warm air , and the royal accommodation ! #WhatMoreDoesOneNeed #Education ?  ... HTTPURL HTTPURL",1
Sad to hear about @USER passing . His family and friends are in my prayers today . #rip @USER,0
@USER I see your response time on your DM 's is as good as your phone lines .. just no hold music . Legendary service guys . ,1
#Australia - - Eight #children #killed in Australia in #reported #mass #stabbing . HTTPURL via @USER,0
"@USER : #OneloveFestival Sat 20 Dec . Table bookings : R800 includes 1 bottle , 12 mixers ... Uh-oh I smell so much  it 's lovely !",1
Rocking the Christmas socks at work . It 's the little things like this that make me happy . #essentialservice :Santa_Claus: :Christmas_tree: HTTPURL,0
@USER LOOL from the guy with multiple twitter handles ,1
"Contemplating responding to @USER ' s tweet saying "" what remains of their pride "" but not sure how well that will go down ",1
"@USER You 're on my "" People Who Antagonize Me "" list . HTTPURL via @USER ",0
"Mmmm RT @USER : ! ! ! @USER : Faved . @USER : If Southampton wins , I 'll post a nude .. """,0
@USER @USER Nice smile ,1
@USER Aah yes rajneesh saab lol controversial figure he was,0
@USER Why do n't you Tarmac all the speed humps in The Cut in 1 go instead of bit by bit as the brickwork disintegrates ! |  :rocket: Science,0
Carphone Warehouse call centre employees are such classy people  @USER,1
@USER No ... now someone will start a rumor of $ ABBV pricing their HCV drug same or higher than $ GILD ,1
When I 'm lacking inspiration I resort to scribbling angry / pretty things . Great start to the week !  HTTPURL,1
@USER We should monitor them ... ,1
HAPPY BIRTHDAY BECCA . I just looked through ALL of my pictures which you know is a ton and found my ... HTTPURL,0
#DIY . Change your #MobileCover every day now . Enjoy ! HTTPURL,0
They are still trying to decide if it 's terrorism ? ? OMG ! #sydneysiege,0
Been at the ER now since 10 ... #yay ,1
Not everyone 's really for you no matter how long you knew them . And not everyone 's a bad person just because it 's been a short time . ,1
Why does Zayn look like a Spanish flamingo dancer,0
. @USER I love the #gamergate concept of harassing and spamming porn at any critics as proof that you 're not a hate group . ,1
Caribbean girls anthem Caribbean Girls by Stainless MOB now in stores online HTTPURL #IYON #Dancehall,0
@USER He 'd be a perfect fit ... or Beachy / Medlen .,0
I 'll grin or ill grin . There 's two ways to read my name .,0
Might go back to bed it 's easier then making the effort @USER  #wrong :face_with_tears_of_joy: :loudly_crying_face:,0
@USER reminds of me of myself when i was younger | | ,1
I just saw another person wearing a heavy winter coat with a hood up  encouraging,0
It 's such a joy to wake up sick again and not be able to use the one arm I do everything with . ,1
You 're gone and I gotta stay high ... #coldpants #offtomysteriousplaces  #bye HTTPURL,1
If this year wld be filled w all these rainy days it wont be so cool  a cool way to start e year,0
"Seriously tho if you need me anytime over winter break just shoot me a text . Probably wo n't respond cuz I 'll most likely be eating , but hey",0
@USER @USER  sure who will take it home ?,0
That moment when you have so much stuff to do but you open @USER ... #productivity  #tumblr,1
Please instagram all your xmas presents I 'm dying to see them  #nobodycares,1
@USER @USER @USER Oh wow your talking Skype ! Cool ! ,1
@USER Can you come shovel my driveway ? You owe me for helping you become the man you are today . #givingback,0
@USER wants me to get hit by a bus so she can get a 4.0 #bestroomieaward ,1
Lighting now setup on the #Malawi #Aquarium ... Water tomorrow ! #Cichlids #NoFilter #MarineWhite HTTPURL,0
My favorite dreams are the ones where you wake up covered in tears . ,1
