dataset,tweet,label,roberta_on_irony_mix,roberta_on_polarity,roberta_on_sarcasm,roberta_on_sarcasm_mix,bertweet_on_irony_mix,bertweet_on_polarity,bertweet_on_sarcasm,bertweet_on_sarcasm_mix,bert_on_irony_mix,bert_on_polarity,bert_on_sarcasm,bert_on_sarcasm_mix,bert_alea,bert_epi,bert_total,roberta_alea,roberta_epi,roberta_total,bertweet_alea,bertweet_epi,bertweet_total
irony,Good morning September ... Hello tonsillitis :(,1,0.728183,0.006086048,0.19199368,0.5865337,0.9917629,0.98582643,0.25187555,0.04383271,0.71483743,0.97965825,0.82278126,0.5525255,0.542338493763171,0.024263628230504146,0.5666021219936751,0.6631756134779403,0.08475815443062523,0.7479337679085656,0.6837814563373916,0.1822098789704374,0.865991335307829
irony,"My PS4 Pro has P . T on it , which is somewhat funny as it was taken down before the PS4 Pro was even released #konami #PT #SilentHills #Spooky #PlayableTeaser #Kojima",1,0.00637091,0.0026814637,0.029034078,0.083579354,0.9828804,0.9104121,0.1815844,0.6558553,0.018757863,0.032784145,0.6558031,0.21607426,0.540307193340092,0.06625415427312137,0.6065613476132135,0.13618682577524077,0.0010439056932530955,0.13723073146849388,0.6248304822548827,0.09844963859070249,0.7232801208455852
irony,Today has made 4 years since ‘ The End ' and I 'm honestly about to cry . HTTPURL,0,0.0050332705,0.0024272986,0.0158402,0.048002057,0.024711303,0.020949095,0.037740864,0.034431074,0.33630374,0.14806736,0.049333774,0.06552141,0.422373416881855,0.012995747550429053,0.435369164432284,0.0894520206203705,0.000328827937557318,0.08978084855792781,0.132853337042755,4.706747443314551e-05,0.13290040451718815
irony,aquariums are just liquid zoos,0,0.73988605,0.0037173545,0.10332335,0.19161849,0.90457404,0.19913715,0.13158752,0.18044011,0.07382305,0.059111938,0.049139097,0.07416054,0.23799200397695056,0.00011111367756567442,0.23810311765451622,0.5726761641642921,0.08129862246394813,0.6539747866282403,0.6498484058556271,0.1016761513637146,0.7515245572193416
irony,I just absolutely LOVE how I 've got to work outside for the next 3 days in the heatwave . #sweatingmyballsoff,1,0.8842472,0.009747799,0.85343784,0.9605227,0.9922808,0.9912548,0.97516793,0.9678354,0.9906933,0.9882583,0.83534825,0.88953,0.26397238974588993,0.004402278106021718,0.26837466785191166,0.6291183500327417,0.14992308348803618,0.7790414335207779,0.09160695621862643,0.00010953139098466837,0.0917164876096111
irony,me : :( me after eating one blueberry : :),0,0.092942305,0.003319647,0.16387953,0.17979935,0.66755503,0.19439407,0.09704789,0.1328418,0.028801389,0.030409088,0.8687279,0.20511219,0.5960084166657151,0.11939062763039296,0.7153990442961081,0.346484407558833,0.004861653703286995,0.35134606126212,0.5861804491653012,0.05311400586824798,0.6392944550335492
irony,:two_hearts: tip for baking bread ! :bread: :croissant: :baguette_bread: you can use the yeast in your dog 's ears to substitute active dry yeast or instant yeast in a pinch ! :two_hearts:,1,0.28118944,0.008317788,0.07773632,0.44103962,0.021402549,0.016556328,0.053981718,0.036772083,0.033347167,0.020085823,0.31381795,0.09877528,0.35990626762862377,0.013864656520480509,0.3737709241491043,0.5032597827437355,0.02909128717589607,0.5323510699196315,0.1422340243535738,0.00021416367436211906,0.1424481880279359
irony,"This weather is really making me want to put shorts on , flock to the beach and get the deck chair out ... Yeah right ! ! !",1,0.92703307,0.00596086,0.9019615,0.9015627,0.98949873,0.9874565,0.9732708,0.967486,0.98627394,0.9828839,0.928215,0.68827146,0.3328978353064262,0.014971618236810683,0.3478694535432369,0.6237174559876764,0.1534107063211076,0.777128162308784,0.10025693383690033,8.659972270566883e-05,0.100343533559606
irony,"It was almost 70 degrees today but no , global warming does n't exist :unamused_face:",1,0.7499194,0.0030593364,0.97854453,0.76111025,0.94777536,0.8455242,0.95387334,0.9474437,0.9831322,0.9744777,0.9440083,0.88916767,0.20524279118834654,0.0013530370670836699,0.20659582825543021,0.662496752674517,0.1364803035283486,0.7989770562028656,0.2697526644028401,0.0020413159980813018,0.27179398040092145
irony,anyone else kinda like how it feels after you floss and ur gums are inflammed,0,0.20976788,0.0052480367,0.21379156,0.3908561,0.3546847,0.9154485,0.05519407,0.05003925,0.3760086,0.7176661,0.7183513,0.76539946,0.6508704384150423,0.024377880369774674,0.6752483187848171,0.5071422370768897,0.018635833165295837,0.5257780702421855,0.6435507828577576,0.12412230959645995,0.7676730924542176
irony,"Ah yes , back spasms when I take a deep breath . This is :sparkles: 28 :sparkles: .",1,0.3074073,0.003702524,0.6609322,0.5943146,0.9923211,0.99086493,0.97599137,0.9726561,0.09687873,0.03455776,0.9165097,0.33008808,0.6439807864170917,0.12119582138279966,0.7651766077998914,0.6694536286081558,0.0677964762900228,0.7372501048981787,0.08629072232790481,7.62125650598245e-05,0.08636693489296464
irony,Hey what 's the weather like today ? Am I going to need an umbrella ?,1,0.8492518,0.002342535,0.73102814,0.7405656,0.9768081,0.035223577,0.96170074,0.96192926,0.53980774,0.035198405,0.84518206,0.81342715,0.6863095632044749,0.10534209456461842,0.7916516577690933,0.6800334376618697,0.11369323717328361,0.7937266748351534,0.5793254640610739,0.16276090217784175,0.7420863662389157
irony,@USER @USER This is all Biden 's failure ... politicians like to pass the buck,0,0.004784259,0.002299467,0.84417295,0.7043116,0.059444893,0.043261442,0.76407886,0.74912184,0.930008,0.98007137,0.9437783,0.9423024,0.20133220879520464,0.0003495609221814194,0.20168176971738605,0.6682499130061759,0.15094070269113066,0.8191906156973066,0.6745911907958457,0.12440409917274081,0.7989952899685866
irony,"HOT TAKE : Can we stop romanticizing the grind ? Yes there is value in hard work and determination . However , it is NOT HEALTHY to work yourself until you can hardly function as a human being . There 's a big difference here .",0,0.061846323,0.0028631154,0.17199612,0.37515068,0.03961944,0.028407812,0.0374025,0.030673066,0.7645644,0.927835,0.056112494,0.12030038,0.6909943558023552,0.14748561838003543,0.8384799741823907,0.42781627818610424,0.02014046224517036,0.4479567404312746,0.14846877314553308,2.1373381436504737e-05,0.1484901465269696
irony,You never realize how easy life really is until you can't breathe through your nose . :face_without_mouth:,0,0.028852317,0.0021002407,0.9557192,0.9078594,0.971847,0.9615258,0.95401555,0.9147585,0.30854964,0.07685799,0.6560696,0.93882126,0.6930986590881922,0.10813179546726182,0.801230454555454,0.6917560737956993,0.2102831674375602,0.9020392412332594,0.19693188159232927,0.00046676779936546844,0.19739864939169474
irony,"No joke , air-fried Twisted Teas are THE BEST .",1,0.70666564,0.009636537,0.50330794,0.7388723,0.11334093,0.047037274,0.04700432,0.035283227,0.9532742,0.8644584,0.922281,0.33192,0.5417015619940742,0.06439978609374,0.6061013480878141,0.6929316993701367,0.08495175083793878,0.7778834502080755,0.22879732367060196,0.0009478292719283517,0.2297451529425303
irony,Anyone else hear some like thunder or something ?,1,0.41102716,0.0032140561,0.42788517,0.34537825,0.05804117,0.028202202,0.07420807,0.05727232,0.07305147,0.027228901,0.14430918,0.8855558,0.5953328634702689,0.12295125401700321,0.7182841174872722,0.6081941956352653,0.02969592387588064,0.6378901195111459,0.21136074905537156,0.00027504719226671047,0.21163579624763826
irony,does anyone else buy pound cake in bulk from costco,0,0.50023776,0.005312165,0.2059343,0.3884539,0.08167888,0.026523255,0.08528713,0.088735655,0.055638555,0.03338423,0.66205025,0.16980259,0.5395407111114126,0.06483765738279158,0.6043783684942041,0.588153779339234,0.035276358565343974,0.6234301379045779,0.25507536865153924,0.000652526784628438,0.2557278954361677
irony,the vaccination man said i could have some heart problem stuff . i 'm being very brave,0,0.5586698,0.0032426605,0.33839095,0.48187786,0.9913083,0.98916876,0.29830062,0.84149,0.970681,0.96056145,0.06477914,0.33189595,0.6796450600721959,0.15611278583318294,0.8357578459053789,0.6446453140777884,0.045307725287247955,0.6899530393650363,0.526823247988107,0.08105451567201659,0.6078777636601236
irony,at softball practice tonight one of my girls accidentally stuck her foot into a GROUND HORNETS NEST and those hornets SWARMED like in the hunger games . y'all I can't catch a break with this team :face_with_tears_of_joy:,0,0.6278588,0.005608504,0.4406973,0.7724949,0.03576251,0.020165153,0.04160493,0.040390864,0.8935106,0.655012,0.70352167,0.8998455,0.5166306702381428,0.012116073982133917,0.5287467442202767,0.6902051287429317,0.08316569446986913,0.7733708232128008,0.14998860912596443,7.306565356929822e-05,0.15006167477953372
irony,apple .. as much as i want to say ‘ abs ' . no . i am typing to type ‘ and ',0,0.023174742,0.003431609,0.08027891,0.017467016,0.054237753,0.021693522,0.055507813,0.057284895,0.03198552,0.026816953,0.102600284,0.06586137,0.21811531737672815,0.0009236287344410333,0.2190389461111692,0.13850429452663793,0.0008581931117641547,0.1393624876384021,0.19012967206368375,0.00021770845165285384,0.19034738051533662
irony,I wish I could watch Disney channel original movies on the old box TVs to get the full effect again,0,0.42480594,0.0037072913,0.25228393,0.231544,0.22682287,0.052994207,0.058293514,0.04395959,0.5597473,0.8478576,0.15115984,0.119919196,0.6801855783745512,0.09122863032176223,0.7714142086963134,0.5369524036990306,0.022410509322438342,0.559362913021469,0.3151208700563979,0.005773293463922214,0.3208941635203201
irony,@USER happy birthday ! !,0,0.0033692166,0.0026113605,0.196191,0.07658573,0.29740363,0.20002693,0.06732206,0.075053535,0.9717613,0.93923336,0.0491953,0.059003435,0.6931011295516507,0.20327385499889059,0.8963749845505413,0.25283458748012744,0.006237011069845162,0.2590715985499726,0.4395895088582993,0.009071751436767654,0.4486612602950669
irony,"Yep , the only reason I 've stayed with 3 since Ovivo disappeared was the everywhere contract . If and when this reaches me then I 'm offski . @USER HTTPURL",0,0.0038001847,0.0017672292,0.03188729,0.034031846,0.013616313,0.024008483,0.74986213,0.91308355,0.016989402,0.028479818,0.078730136,0.094410725,0.21199285056832848,0.0010659918111320527,0.21305884237946054,0.08963610344269314,0.0002287371510899911,0.08986484059378314,0.6818976761109279,0.16844790214092448,0.8503455782518523
irony,@USER @USER All / any updates are fully appreciated Mike . Many thanks,0,0.00412707,0.0028473455,0.19527881,0.036023967,0.046052583,0.07386117,0.08498182,0.065814294,0.33052132,0.4388806,0.051927615,0.088872835,0.5362997120990425,0.026334573360755915,0.5626342854597984,0.22578078084500916,0.006315668700048487,0.23209644954505765,0.24758941217850305,0.0002021964592955505,0.24779160863779862
irony,days before rodeo is Travis Scott 's best project,0,0.6571479,0.0042746956,0.21367261,0.24210419,0.12709166,0.04741591,0.06753268,0.05331407,0.12353449,0.9662035,0.59027725,0.08228665,0.6860679084325343,0.13189532759830053,0.8179632360308349,0.59229083319039,0.05602460904859988,0.6483154422389898,0.26345685101751165,0.0009987669762413507,0.264455617993753
irony,"ANY PENSIONER AND 4 YEAR OLD WHO DARE TAKE ME ON AT DINOSAUR THEMED CRAZY GOLF WILL BE CRUSHED , CRUSHED I TELL YOU . HTTPURL",1,0.0055670175,0.0026213725,0.045938052,0.083751515,0.057583783,0.022026189,0.11887649,0.13580698,0.10707262,0.085982636,0.098783225,0.32892653,0.4316091418939734,0.01011776190148922,0.44172690379546264,0.14995070270894145,0.001102475351838882,0.15105317806078034,0.28741116428958274,0.002109543604210868,0.28952070789379364
irony,"Day 55 of Lockdown . Finally bought some jigsaw puzzles . Absolutely can not wait for them to come , highlight of my day ( maybe even year )",1,0.4547189,0.012442592,0.37997648,0.59124935,0.9334052,0.97130865,0.036799196,0.05592222,0.761664,0.8383447,0.22405273,0.29728636,0.6913053867824112,0.07412589476053037,0.7654312815429415,0.6531858707147895,0.045910623329729616,0.6990964940445191,0.6931463563271586,0.20543258150067867,0.8985789378278373
irony,NOT OLIVIA RODRIGO TRAITOR IN THE BACKGROUND #LoveIsland,1,0.018123904,0.002577673,0.08764251,0.0631841,0.5412478,0.15131941,0.4133398,0.8136194,0.04131313,0.07756436,0.10588331,0.15421323,0.31337731633618215,0.0017026678606463178,0.3150799841968285,0.17699769505140522,0.0011632701530823759,0.1781609652044876,0.6923374601524365,0.05688191337402902,0.7492193735264655
irony,I just love going out in the rain . It is so nice going to the park when it is pouring with rain . It is so cool to get mud in your hair and your socks drenched . I love it .,1,0.9186035,0.031352613,0.8628779,0.8721125,0.99253947,0.9913018,0.96902955,0.9728838,0.98759615,0.9795125,0.94864124,0.93818665,0.1567087141183908,0.00042464300780992463,0.15713335712620072,0.6332994115896231,0.13692985377528075,0.7702292653649039,0.09238603855316094,0.00011192028848182499,0.09249795884164276
irony,"You know what makes a 15 minute wait for the bus even better , rum leaking all over the contents of your bag :see-no-evil_monkey: :tired_face:",1,0.7249997,0.0037771927,0.9521006,0.8984713,0.99253947,0.99131835,0.96506685,0.95152754,0.96166724,0.95977545,0.92370087,0.9640461,0.19169425869069118,0.00027487715328952504,0.1919691358439807,0.65058416377802,0.14403125325702398,0.7946154170350439,0.11649240977695649,0.0003058735696266191,0.11679828334658311
irony,bo burnham owes me absolutely nothing but i think he should put make happy on spotify i need to sob to the burrito song,0,0.12536712,0.0042722267,0.89329803,0.72351927,0.12093375,0.045352314,0.107061826,0.06606228,0.016926764,0.096148014,0.6061117,0.070680976,0.4968706323198021,0.056481375114686996,0.5533520074344891,0.6850899867537472,0.14366724161515806,0.8287572283689053,0.29046386134625546,0.000927111956153138,0.2913909733024086
irony,Another gorgeous day in sunny Accrington !,1,0.93518716,0.008932103,0.33754107,0.75625545,0.9900496,0.98590475,0.068343654,0.06273366,0.9896416,0.970259,0.17272325,0.44776922,0.6504283075772213,0.12162913001888116,0.7720574375961025,0.6929674669692059,0.13055897540854744,0.8235264423777533,0.6917145221236625,0.2127292863492844,0.9044438084729469
irony,Overthinking everything in life really takes a toll on you,1,0.012564783,0.0035996945,0.051073246,0.101905756,0.21184677,0.92962873,0.051294155,0.056091864,0.96594006,0.96293443,0.050892167,0.086213574,0.6926029059482002,0.20080928256883362,0.8934121885170339,0.17514193441510723,0.001502927992724185,0.17664486240783142,0.6208617730636772,0.13123806093381438,0.7520998339974916
irony,wearing all manners of rings and chains bc i always have to be the sexiest person in the home depot,0,0.14032485,0.0039445153,0.90787804,0.50482833,0.9883736,0.98055637,0.95634395,0.9412322,0.54365116,0.93792015,0.9095754,0.107357055,0.6617540164960478,0.11336836778975182,0.7751223842857996,0.6684086855126072,0.12318936023376525,0.7915980457463725,0.1462798710510103,0.0003543947359039495,0.14663426578691427
irony,"I 've compiled a list to debunk the gatekeeping morons saying #StarWars is too "" male focussed "" . Leia Organa , Jyn Erso , Rey , Bastila and Satele Shan , Hera Syndulla , Padme , Iden Versio , Nightsister Merrin , Cere Junda , Asajj Ventress , Sabine Wren , Bo-Katan Kryze , Shaak Ti , ( 1 / )",0,0.038566343,0.0051124003,0.2107149,0.36263552,0.015858142,0.016544003,0.042817682,0.055134047,0.038523532,0.038540404,0.7944527,0.08483149,0.550025279172101,0.10316761624130509,0.6531928954134061,0.4300232561407362,0.02055938545155674,0.45058264159229294,0.1436278918106922,0.0002875671541763842,0.14391545896486857
irony,Happy Birthday to Chris Lowe of Pet Shop Boys . Your music is the backbone of my existence . #chrislowe #happybirthdaychrislowe #petshopboys HTTPURL,0,0.003806452,0.0026460388,0.022586366,0.031763453,0.024737163,0.028953182,0.039646313,0.031900894,0.02177069,0.21032646,0.0491064,0.08862345,0.3081852942268576,0.00519593366195505,0.3133812278888126,0.07872048656203957,0.00015408031361869483,0.07887456687565828,0.13926467587121147,2.9650011492180575e-05,0.13929432588270366
